player_name,season,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points
Shabeer Bappu,7,5.0,Tamil Thalaivas,105,11,8.0,Raider,1.0,1.91,21.0,16.0,4.0,1.0,1.0,1.0,0.36,25.0,0.4245056885867729,0.48667279458758345,0.3960514172445094,0.3447856694773839,0.3186654524048597,-0.28746217272339813,0.47400110819921776,0.4821462042974862,-0.050289801273326475,-0.41128832931449577,0.2080044686028903
Shashank Wankhede,5,0.0,Bengal Warriors,279,3,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.67,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.044397598277097765,-0.6234396003780424
Shrikant Jadhav,7,17.0,U.P. Yoddha,106,14,8.0,Raider,0.0,5.57,78.0,59.0,3.0,2.0,4.0,1.0,0.21,81.0,2.7813695850734335,-0.44714607015407415,2.343067317782616,2.5361579510584207,2.3675532148212324,-0.379391700041033,1.259845050740026,3.4375721268561317,-0.050289801273326475,-0.5888161023971077,2.2323900278608133
Shrikant Tewthia,6,3.0,Bengal Warriors,107,8,1.0,All Rounder,1.0,0.75,3.0,2.0,10.0,1.0,1.0,5.0,1.25,13.0,0.03169503917232944,0.48667279458758345,-0.2210355894834149,-0.3472266299692592,-0.34841428419581966,0.2641149911824114,0.47400110819921776,0.4821462042974862,2.665359467486299,0.6420431243090016,-0.2257924369523789
Shubham Ashok Palkar,6,2.0,Gujarat Fortunegiants,605,4,8.0,Raider,0.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.16471028553489228,-0.44714607015407415,-0.35402847886443306,-0.3856717577162949,-0.34841428419581966,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6234396003780424
Shubham Shinde,7,0.0,Puneri Paltan,2479,13,6.0,"Defender, right corner",0.0,0.17,1.0,1.0,15.0,0.0,0.0,2.0,1.31,18.0,-0.5575209349493357,-0.44714607015407415,-0.529579092847377,-0.42411688546333065,-0.3960628368101539,0.723762627770586,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.7130542335420463,-0.04504372630435007
Shyam Kumar Sah,3,1.0,Bengal Warriors,108,7,4.0,"Defender, left cover",1.0,1.4,7.0,4.0,4.0,0.0,1.0,1.0,0.71,12.0,-0.361115610242114,0.48667279458758345,0.12474592290723231,-0.19344611898111627,-0.2531171789671512,-0.28746217272339813,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,0.0029431412115986538,-0.2619421790819847
Siddharth Sirish Desai,7,14.0,Telugu Titans,2026,14,8.0,Raider,0.0,8.07,113.0,98.0,3.0,3.0,2.0,0.0,0.14,116.0,2.1921536109517685,-0.44714607015407415,3.6729962115927974,3.881737422204671,4.2258467667802675,-0.379391700041033,2.045688993280834,1.4672881784837013,-0.7292021184632329,-0.6716623965023265,3.497631002397015
Sidharth,5,0.0,Jaipur Pink Panthers,611,21,1.0,All Rounder,1.0,0.36,4.0,3.0,24.0,0.0,0.0,3.0,1.29,31.0,-0.5575209349493357,0.48667279458758345,-0.42850449691780323,-0.30878150222222345,-0.30076573158148545,1.5511283736293002,-0.3118428343415906,-0.5029957698887288,1.3075348331064864,0.6893838637976981,0.4249029213805249
Simon Kibura,3,1.0,Puneri Paltan,10,2,8.0,Raider,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.5,2.0,-0.361115610242114,-0.44714607015407415,-0.08804270010239672,-0.3856717577162949,-0.34841428419581966,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.24559574110405796,-0.6234396003780424
Sinotharan Kanesharajah,2,1.0,Bengaluru Bulls,21,2,8.0,Raider,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.361115610242114,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.34841428419581966,-0.5632507546763028,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Sombir,6,0.0,Telugu Titans,361,4,9.0,Defender,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.25,1.0,-0.5575209349493357,1.420491659329241,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,3.3442717846762053,-0.5414753629084111,-0.6595893425076481
Somvir,3,0.0,Bengaluru Bulls,314,14,4.0,"Defender, left cover",0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,1.5,22.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.4437113894244882,1.1834102643587607,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.9379227461133547,0.09955524221407298
Somvir Shekhar,5,0.0,Jaipur Pink Panthers,109,22,7.0,"Defender, right cover",4.0,0.0,1.0,1.0,29.0,0.0,0.0,1.0,1.36,30.0,-0.5575209349493357,3.2881293888125565,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,2.0107760102174748,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.772230157902917,0.3887531792509191
Sonu Jaglan,7,4.0,Gujarat Fortunegiants,2485,11,8.0,Raider,0.0,2.55,28.0,21.0,3.0,0.0,3.0,1.0,0.0,32.0,0.22810036387955115,-0.44714607015407415,0.7365132140599159,0.613901563706634,0.5569082154765309,-0.379391700041033,-0.3118428343415906,2.4524301526699164,-0.050289801273326475,-0.8373549847127643,0.46105266351013063
Sonu Narwal,4,2.0,Puneri Paltan,190,11,8.0,Raider,0.0,2.91,32.0,25.0,0.0,1.0,2.0,0.0,0.0,32.0,-0.16471028553489228,-0.44714607015407415,0.9280229747685822,0.7676820746947769,0.747502425933868,-0.6551802819939377,0.47400110819921776,1.4672881784837013,-0.7292021184632329,-0.8373549847127643,0.46105266351013063
Sudhanshu Tyagi,6,0.0,Haryana Steelers,2328,13,7.0,"Defender, right cover",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.31,4.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.4704642536753664,-0.5511401161188308
Sukesh Hegde,7,10.0,Bengal Warriors,111,10,8.0,Raider,0.0,2.8,28.0,19.0,1.0,1.0,2.0,1.0,0.18,29.0,1.4065323121228814,-0.44714607015407415,0.869506103440934,0.613901563706634,0.46161111024786244,-0.5632507546763028,0.47400110819921776,1.4672881784837013,-0.050289801273326475,-0.6243216570136301,0.35260343712131337
Sumit,7,0.0,U.P. Yoddha,2330,14,3.0,"Defender, left corner",4.0,0.67,2.0,1.0,48.0,0.0,0.0,0.0,3.43,50.0,-0.5575209349493357,3.2881293888125565,-0.2635933140853407,-0.3856717577162949,-0.3960628368101539,3.7574370292525385,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,3.222113426442961,1.1117480218430345
Sumit Malik,7,0.0,Gujarat Fortunegiants,2672,13,3.0,"Defender, left corner",0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.15,15.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.631833100452951,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.5236912755872601,-0.15349295269316737
Sumit Singh,7,7.0,Bengaluru Bulls,363,12,8.0,Raider,0.0,2.25,27.0,20.0,2.0,0.0,0.0,1.0,0.25,30.0,0.8173163380012164,-0.44714607015407415,0.5769217468026941,0.5754564359595983,0.5092596628621967,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.5414753629084111,0.3887531792509191
Sunil,7,1.0,Haryana Steelers,2462,12,6.0,"Defender, right corner",3.0,0.0,1.0,1.0,35.0,0.0,0.0,1.0,2.92,35.0,-0.361115610242114,2.354310524070899,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,2.5623531741232846,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,2.618518997962081,0.5695018898989479
Sunil Hanumanthappa,1,0.0,Bengaluru Bulls,113,5,8.0,Raider,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.3856717577162949,-0.3960628368101539,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.5511401161188308
Sunil Jaipal,5,2.0,Bengaluru Bulls,141,13,8.0,Raider,1.0,1.23,16.0,13.0,12.0,0.0,2.0,3.0,1.15,31.0,-0.16471028553489228,0.48667279458758345,0.03431075812813999,0.15256003074220528,0.175719794561857,0.44797404581768124,-0.3118428343415906,1.4672881784837013,1.3075348331064864,0.5236912755872601,0.4249029213805249
Sunil Kumar,7,1.0,Gujarat Fortunegiants,368,14,9.0,Defender,4.0,0.17,1.0,1.0,35.0,0.0,0.0,6.0,2.93,42.0,-0.361115610242114,3.2881293888125565,-0.529579092847377,-0.42411688546333065,-0.3960628368101539,2.5623531741232846,-0.3118428343415906,-0.5029957698887288,3.3442717846762053,2.6303541828342545,0.8225500848061883
Sunil Siddhgavali,7,2.0,Jaipur Pink Panthers,613,11,9.0,Defender,4.0,0.71,5.0,4.0,6.0,0.0,0.0,3.0,0.82,9.0,-0.16471028553489228,3.2881293888125565,-0.24231445178437783,-0.2703363744751877,-0.2531171789671512,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,1.3075348331064864,0.13313017480551403,-0.37039140547080196
Sunil Subhash Lande,1,0.0,Puneri Paltan,148,4,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.5414753629084111,-0.6595893425076481
Sunny,4,1.0,Patna Pirates,210,3,8.0,Raider,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.361115610242114,-0.44714607015407415,-0.4444636436435254,-0.42411688546333065,-0.4437113894244882,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Suraj Desai,7,3.0,Telugu Titans,115,11,8.0,Raider,0.0,4.3,43.0,35.0,1.0,1.0,1.0,0.0,0.09,44.0,0.03169503917232944,-0.44714607015407415,1.6674634397270431,1.19057847991217,1.2239879520772103,-0.5632507546763028,0.47400110819921776,0.4821462042974862,-0.7292021184632329,-0.7308383208631972,0.8948495690653998
Surender Gill,7,16.0,U.P. Yoddha,2286,11,8.0,Raider,0.0,2.82,31.0,24.0,5.0,0.0,0.0,1.0,0.55,37.0,2.584964260366212,-0.44714607015407415,0.8801455345914155,0.7292369469477412,0.6998538733195336,-0.1955326454057632,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.18641981674318728,0.6418013741581595
Surender Nada,5,1.0,Haryana Steelers,146,21,3.0,"Defender, left corner",9.0,0.25,3.0,2.0,74.0,0.0,0.0,6.0,3.81,83.0,-0.361115610242114,7.957223712520843,-0.4870213682454512,-0.3472266299692592,-0.34841428419581966,6.1476047395110465,-0.3118428343415906,-0.5029957698887288,3.3442717846762053,3.671850451585578,2.304689512120025
Surender Singh,7,5.0,U.P. Yoddha,234,4,8.0,Raider,2.0,2.5,10.0,5.0,1.0,2.0,2.0,3.0,2.82,11.0,0.4245056885867729,1.420491659329241,0.7099146361837123,-0.0781107357400091,-0.20546862635281696,-0.5632507546763028,1.259845050740026,1.4672881784837013,1.3075348331064864,2.500167149240339,-0.29809192121159045
Suresh Kumar,5,9.0,Puneri Paltan,771,11,8.0,Raider,0.0,2.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,1.2101269874156597,-0.44714607015407415,0.443928857421676,0.38323079722441966,0.12807124194752276,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,0.09955524221407298
Suresu Kumar,5,12.0,Dabang Delhi K.C.,173,3,8.0,Raider,0.0,0.67,2.0,2.0,3.0,0.0,0.0,0.0,0.27,2.0,1.7993429615373249,-0.44714607015407415,-0.2635933140853407,-0.3856717577162949,-0.34841428419581966,-0.379391700041033,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.5178049931640628,-0.6234396003780424
Surinder Singh,7,0.0,U Mumba,733,15,9.0,Defender,1.0,0.0,4.0,1.0,31.0,0.0,1.0,1.0,2.13,36.0,-0.5575209349493357,0.48667279458758345,-0.6200142576264694,-0.30878150222222345,-0.3960628368101539,2.194635064852745,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,1.6835393930603246,0.6056516320285538
Surjeet Narwal,4,2.0,Bengal Warriors,118,5,8.0,Raider,0.0,1.4,7.0,6.0,4.0,1.0,2.0,2.0,0.8,11.0,-0.16471028553489228,-0.44714607015407415,0.12474592290723231,-0.19344611898111627,-0.1578200737384827,-0.28746217272339813,0.47400110819921776,1.4672881784837013,0.6286225159165799,0.10945980506116589,-0.29809192121159045
Sushant Sail,7,1.0,Puneri Paltan,2660,7,8.0,Raider,0.0,1.14,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.361115610242114,-0.44714607015407415,-0.013566682049026599,-0.15500099123408054,-0.20546862635281696,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.4065411476004077
Sushil Gulia,7,3.0,Jaipur Pink Panthers,2498,5,8.0,Raider,0.0,2.4,12.0,8.0,0.0,0.0,1.0,0.0,0.0,12.0,0.03169503917232944,-0.44714607015407415,0.656717480431305,-0.0012204802459376378,-0.06252296850981422,-0.6551802819939377,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,-0.2619421790819847
Sushil Vijay Bhosle,3,0.0,Dabang Delhi K.C.,308,2,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.3461635025046484,-0.6234396003780424
Swapnil Dilip Shinde,5,0.0,Dabang Delhi K.C.,170,13,7.0,"Defender, right cover",0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,13.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.5399035731353161,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.3461635025046484,-0.2257924369523789
T. Prasad,3,0.0,Telugu Titans,236,3,1.0,All Rounder,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.044397598277097765,-0.6595893425076481
Tae Deok Eom,6,4.0,Patna Pirates,14,11,1.0,All Rounder,0.0,1.83,1.0,1.0,1.0,0.0,0.0,1.0,0.09,1.0,0.22810036387955115,-0.44714607015407415,0.3534936926425836,-0.42411688546333065,-0.3960628368101539,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.7308383208631972,-0.6595893425076481
Takamitsu Kono,1,0.0,Dabang Delhi K.C.,9,1,1.0,All Rounder,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6234396003780424
Tapas Pal,6,0.0,Dabang Delhi K.C.,661,2,1.0,All Rounder,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,1.2929782922785786,-0.6595893425076481
Tushar Balaram Bhoir,5,0.0,Dabang Delhi K.C.,792,8,7.0,"Defender, right cover",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.38,3.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.3876179595701475,-0.5872898582484366
Tushar Patil,6,4.0,Patna Pirates,242,9,8.0,Raider,0.0,2.22,20.0,13.0,3.0,0.0,3.0,0.0,0.18,20.0,0.22810036387955115,-0.44714607015407415,0.5609626000769721,0.3063405417303482,0.175719794561857,-0.379391700041033,-0.3118428343415906,2.4524301526699164,-0.7292021184632329,-0.6243216570136301,0.02725575795486146
Umesh Mhatre,5,1.0,Puneri Paltan,272,5,8.0,Raider,0.0,0.2,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,-0.361115610242114,-0.44714607015407415,-0.513619946121655,-0.42411688546333065,-0.3960628368101539,-0.379391700041033,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,1.529681989722061,-0.6595893425076481
V. Ajith Kumar,7,6.0,Tamil Thalaivas,2508,12,8.0,Raider,0.0,5.27,58.0,49.0,0.0,2.0,1.0,0.0,0.0,58.0,0.6209110132939946,-0.44714607015407415,2.1834758505253937,1.7672553961177058,1.8910676886778899,-0.6551802819939377,1.259845050740026,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,1.4009459588798805
Varinder Singh,2,0.0,Patna Pirates,208,8,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.63,5.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.1955326454057632,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.0917383377657943,-0.514990373989225
Victor Onyango Obiero,7,0.0,Tamil Thalaivas,2257,1,1.0,All Rounder,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5575209349493357,-0.44714607015407415,0.443928857421676,-0.42411688546333065,-0.2531171789671512,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Vijay,7,3.0,Dabang Delhi K.C.,745,13,1.0,All Rounder,1.0,1.17,14.0,11.0,8.0,0.0,1.0,1.0,0.62,22.0,0.03169503917232944,0.48667279458758345,0.002392464676695596,0.07566977524813381,0.08042268933318851,0.08025593654714155,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,-0.10357352263796844,0.09955524221407298
Vijay Kumar,7,2.0,Bengaluru Bulls,768,9,6.0,"Defender, right corner",0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.56,5.0,-0.16471028553489228,-0.44714607015407415,-0.6200142576264694,-0.3856717577162949,-0.3960628368101539,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.17458463187101314,-0.514990373989225
Vijay Malik,2,3.0,Patna Pirates,260,7,8.0,Raider,0.0,0.71,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.03169503917232944,-0.44714607015407415,-0.24231445178437783,-0.2703363744751877,-0.2531171789671512,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.514990373989225
Vijendar Singh,1,0.0,Telugu Titans,166,8,0.0,,2.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,2.5,20.0,-0.5575209349493357,1.420491659329241,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,1.0914807370411257,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,2.1214412333307675,0.02725575795486146
Vijender Singh,2,0.0,Puneri Paltan,235,7,3.0,"Defender, left corner",0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,1.43,11.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.4437113894244882,0.17218546386477648,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.8550764520081358,-0.29809192121159045
Vijin Thangadurai,6,0.0,Bengal Warriors,185,16,7.0,"Defender, right cover",0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.63,10.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.08025593654714155,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,-0.0917383377657943,-0.3342416633411962
Vikas Chhillar,7,0.0,Haryana Steelers,2515,1,8.0,Raider,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Vikas Jaglan,7,4.0,Patna Pirates,121,15,1.0,All Rounder,0.0,0.62,8.0,4.0,12.0,0.0,1.0,0.0,0.8,20.0,0.22810036387955115,-0.44714607015407415,-0.2901918919615443,-0.15500099123408054,-0.2531171789671512,0.44797404581768124,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,0.10945980506116589,0.02725575795486146
Vikas Kale,7,0.0,Haryana Steelers,179,13,7.0,"Defender, right cover",2.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,2.15,28.0,-0.5575209349493357,1.420491659329241,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,1.8269169555822051,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,1.7072097628046727,0.3164536949917076
Vikas Kumar,5,9.0,Telugu Titans,762,14,8.0,Raider,0.0,2.14,30.0,26.0,4.0,0.0,0.0,1.0,0.36,35.0,1.2101269874156597,-0.44714607015407415,0.5184048754750462,0.6907918192007054,0.7951509785482023,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.41128832931449577,0.5695018898989479
Vikas Tomar,1,0.0,Puneri Paltan,151,8,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.63,5.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.0917383377657943,-0.514990373989225
Vikash,5,0.0,Bengal Warriors,741,4,1.0,All Rounder,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.25,5.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.1955326454057632,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.6420431243090016,-0.514990373989225
Vikash Kandola,7,23.0,Haryana Steelers,366,11,8.0,Raider,0.0,9.36,103.0,81.0,4.0,6.0,5.0,0.0,0.36,107.0,3.9598015333167638,-0.44714607015407415,4.359239520798851,3.4972861447343138,3.4158213723365853,-0.28746217272339813,4.403220820903259,4.422714101042347,-0.7292021184632329,-0.41128832931449577,3.172283323230563
Vikash Khandola,5,16.0,Haryana Steelers,366,9,8.0,Raider,0.0,6.44,58.0,44.0,0.0,0.0,1.0,0.0,0.0,58.0,2.584964260366212,-0.44714607015407415,2.8058825728285592,1.7672553961177058,1.6528249256062186,-0.6551802819939377,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,1.4009459588798805
Vikash Kumar,4,0.0,U Mumba,380,6,8.0,Raider,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.5575209349493357,-0.44714607015407415,-0.08804270010239672,-0.231891246728152,-0.2531171789671512,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.4788406318596193
Vikram Kandola,6,0.0,Gujarat Fortunegiants,2351,1,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.3461635025046484,-0.6595893425076481
Vikrant,5,0.0,Telugu Titans,746,3,8.0,Raider,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.3472266299692592,-0.3960628368101539,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.5872898582484366
Vimal Raj V,6,1.0,Tamil Thalaivas,2335,5,1.0,All Rounder,0.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.361115610242114,-0.44714607015407415,-0.35402847886443306,-0.3856717577162949,-0.34841428419581966,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6234396003780424
Vinay,7,9.0,Haryana Steelers,2488,14,8.0,Raider,0.0,3.79,53.0,39.0,4.0,0.0,3.0,0.0,0.29,57.0,1.2101269874156597,-0.44714607015407415,1.3961579453897663,1.5750297573825272,1.4145821625345474,-0.28746217272339813,-0.3118428343415906,2.4524301526699164,-0.7292021184632329,-0.49413462341971465,1.3647962167502747
Vineet Sharma,7,2.0,Tamil Thalaivas,268,8,8.0,Raider,0.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,0.88,12.0,-0.16471028553489228,-0.44714607015407415,-0.08804270010239672,-0.2703363744751877,-0.34841428419581966,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.20414128403855886,-0.2619421790819847
Vinod Kumar,7,5.0,Gujarat Fortunegiants,764,5,1.0,All Rounder,2.0,1.25,5.0,5.0,25.0,0.0,2.0,4.0,0.0,5.0,0.4245056885867729,1.420491659329241,0.04495018927862145,-0.2703363744751877,-0.20546862635281696,1.6430579009469353,-0.3118428343415906,1.4672881784837013,1.9864471502963925,-0.8373549847127643,-0.514990373989225
Vinoth Kumar,5,2.0,Telugu Titans,172,4,8.0,Raider,0.0,1.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.16471028553489228,-0.44714607015407415,0.17794307865963963,-0.231891246728152,-0.20546862635281696,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.4788406318596193
Vinoth Paulyas,3,2.0,U Mumba,227,3,8.0,Raider,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.16471028553489228,-0.44714607015407415,-0.2635933140853407,-0.3856717577162949,-0.34841428419581966,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6234396003780424
Viraj Vishnu Landge,7,0.0,Bengal Warriors,784,7,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.86,6.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.18047091429421058,-0.4788406318596193
